system,query_id,fold_key,query_index,task_index,telemetry_date,ground_truth,object_id,base_rank,base_score,label,rank_recip,rank_log,anomaly_score,metric_score,log_score,trace_score,change_score,degree_in,degree_out,degree_total,is_isolated,member_count,member_log,incoming_mass,topological_mass,has_earliest,earliest_offset,noise_local_noise,noise_resonance_mass,noise_source_signal,noise_reverb_mass,noise_unexplained_residual,noise_collapse_gain,noise_collapse_recovery_score,noise_exclusive_explanation,noise_temporal_source_score,noise_multi_lead_consistency,noise_hotspot_bias,noise_root_source_score,structure_upstream_context,structure_downstream_context,structure_temporal_lead,structure_mechanism_focus,structure_propagation_signature,structure_source_likelihood,structure_symptom_likelihood,structure_structural_uniqueness,structure_propagation_role_score,structure_hard_negative_resistance,structure_multi_view_consistency,structure_topological_eccentricity,structure_structural_score,delay_source_time_consistency,delay_average_delay_gain,delay_observer_coverage,delay_reverse_penalty,beam_beamformed_explanation,beam_directional_focus,beam_offbeam_penalty,beam_mechanism_coherence,subspace_local_residual_source_energy,subspace_sector_source_ratio,subspace_sector_reverb_ratio,subspace_residual_distinctiveness,subspace_local_common_mode_alignment,subspace_replaceability,subspace_sector_size,mask_gated_reverb_penalty,mask_source_protection,mask_replaceability_penalty,mask_local_hub_pressure,reason_cpu,reason_memory,reason_disk,reason_db,reason_network,reason_process,prefix_tomcat,prefix_mg,prefix_ig,prefix_apache,prefix_mysql,prefix_redis,prefix_servicetest,prefix_node,prefix_adservice,prefix_frontend,prefix_checkoutservice,prefix_shippingservice,prefix_paymentservice,prefix_recommendationservice,prefix_emailservice,prefix_currencyservice,prefix_productcatalogservice,prefix_cartservice
Bank,Bank:108:task_7:IG02:2021-03-25 19:00:00,Bank:IG02:2021-03-25 19:00:00,108,task_7,2021_03_25,IG02,servicetest6,18,-0.056546,0,0.05555555555555555,2.9444389791664403,0.20567304197458436,0.34278840329097393,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6931471805599453,0.0,0.0,1.0,0.0,0.203818,0.0,0.382504,0.0,1.0,0.011436,0.0,0.0,0.071429,0.298859,0.924251,0.015666,0.0,0.0,0.071429,0.688935,0.09562,0.039717,0.0,0.984007,0.120181,0.500225,0.088362,0.0,0.21081,0.0,0.0,0.0,0.0,0.011212,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.053922,0.004397,0.0,0.064149,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bank,Bank:108:task_7:IG02:2021-03-25 19:00:00,Bank:IG02:2021-03-25 19:00:00,108,task_7,2021_03_25,IG02,servicetest8,19,-0.056989,0,0.05263157894736842,2.995732273553991,0.2022547003279084,0.3370911672131807,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6931471805599453,0.0,0.0,1.0,0.0,0.200392,0.0,0.382504,0.0,1.0,0.011215,0.0,0.0,0.071429,0.298859,0.924251,0.015317,0.0,0.0,0.071429,0.688935,0.093769,0.038945,0.0,0.984007,0.119598,0.500225,0.086616,0.0,0.21003,0.0,0.0,0.0,0.0,0.010995,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.053933,0.004312,0.0,0.064149,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bank,Bank:108:task_7:IG02:2021-03-25 19:00:00,Bank:IG02:2021-03-25 19:00:00,108,task_7,2021_03_25,IG02,mysql01,20,-0.065917,0,0.05,3.044522437723423,0.9799745895430594,1.0,0.3698017319030413,0.0,0.0,3.0,2.0,5.0,0.0,1.0,0.6931471805599453,2.775048267665142,1.7750483131345982,1.0,-0.0022222222222222222,0.979928,0.211563,0.825609,0.181132,0.818868,0.219931,1.0,0.0,0.628571,0.118615,0.520168,0.386799,0.383574,0.889562,0.628571,0.821089,0.569239,0.540675,0.854729,0.185866,0.444718,0.537291,0.702213,0.392857,0.246325,0.991131,0.08082,0.197044,0.328331,0.207422,0.211942,0.0,0.849817,0.0,0.0,1.0,0.10372,1.0,0.686838,0.333333,1.0,0.459811,0.827761,0.882491,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bank,Bank:108:task_7:IG02:2021-03-25 19:00:00,Bank:IG02:2021-03-25 19:00:00,108,task_7,2021_03_25,IG02,servicetest2,21,-0.068048,0,0.047619047619047616,3.091042453358316,0.11675766854651208,0.19459611424418682,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6931471805599453,0.0,0.0,1.0,0.0,0.114695,0.0,0.382504,0.0,1.0,0.005676,0.0,0.0,0.071429,0.298859,0.924251,0.006579,0.0,0.0,0.071429,0.688935,0.047455,0.019677,0.0,0.984007,0.105038,0.500225,0.043392,0.0,0.190571,0.0,0.0,0.0,0.0,0.005564,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.054221,0.002182,0.0,0.064149,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bank,Bank:108:task_7:IG02:2021-03-25 19:00:00,Bank:IG02:2021-03-25 19:00:00,108,task_7,2021_03_25,IG02,servicetest9,22,-0.072368,0,0.045454545454545456,3.1354942159291497,0.08318575499841796,0.13864292499736328,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6931471805599453,0.0,0.0,1.0,0.0,0.081045,0.0,0.382504,0.0,1.0,0.003501,0.0,0.0,0.071429,0.298859,0.924251,0.003147,0.0,0.0,0.071429,0.688935,0.02927,0.012129,0.0,0.984007,0.09932,0.500225,0.026655,0.0,0.182967,0.0,0.0,0.0,0.0,0.003432,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.054334,0.001346,0.0,0.064149,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bank,Bank:108:task_7:IG02:2021-03-25 19:00:00,Bank:IG02:2021-03-25 19:00:00,108,task_7,2021_03_25,IG02,servicetest10,23,-0.074559,0,0.043478260869565216,3.1780538303479458,0.06611924249453906,0.11019873749089842,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6931471805599453,0.0,0.0,1.0,0.0,0.063939,0.0,0.382504,0.0,1.0,0.002395,0.0,0.0,0.071429,0.298859,0.924251,0.001403,0.0,0.0,0.071429,0.688935,0.020025,0.008295,0.0,0.984007,0.096414,0.500225,0.018198,0.0,0.179109,0.0,0.0,0.0,0.0,0.002348,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.054392,0.000921,0.0,0.064149,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bank,Bank:108:task_7:IG02:2021-03-25 19:00:00,Bank:IG02:2021-03-25 19:00:00,108,task_7,2021_03_25,IG02,servicetest7,24,-0.07632,0,0.041666666666666664,3.2188758248682006,0.05238992365113083,0.08731653941855139,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6931471805599453,0.0,0.0,1.0,0.0,0.050177,0.0,0.382504,0.0,1.0,0.001505,0.0,0.0,0.071429,0.298859,0.924251,0.0,0.0,0.0,0.071429,0.688935,0.012588,0.005213,0.0,0.984007,0.094075,0.500225,0.01142,0.0,0.17601,0.0,0.0,0.0,0.0,0.001476,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.054438,0.000579,0.0,0.064149,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bank,Bank:108:task_7:IG02:2021-03-25 19:00:00,Bank:IG02:2021-03-25 19:00:00,108,task_7,2021_03_25,IG02,servicetest1,25,-0.118052,0,0.04,3.258096538021482,0.1556384511517986,0.25939741858633103,0.0,0.0,0.0,2.0,4.0,6.0,0.0,1.0,0.6931471805599453,1.9851447879312787,1.9906082135791114,1.0,0.0,0.153667,0.238312,0.0,1.0,0.0,0.369412,0.796811,0.0,0.380952,0.0,0.282223,0.234981,0.274392,0.498795,0.380952,0.688935,0.248725,0.321897,0.675411,0.63452,0.153524,0.0,0.315004,0.571429,0.164191,0.771181,0.0,0.689655,1.0,0.200198,0.256238,0.0,0.811154,0.0,0.0,1.0,0.148321,1.0,0.0,1.0,0.630525,0.525338,0.45,0.681627,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bank,Bank:108:task_7:IG02:2021-03-25 19:00:00,Bank:IG02:2021-03-25 19:00:00,108,task_7,2021_03_25,IG02,servicetest3,26,-0.201776,0,0.038461538461538464,3.295836866004329,0.07829154305484094,0.13048590509140157,0.0,0.0,0.0,3.0,3.0,6.0,0.0,1.0,0.6931471805599453,2.140783239083077,1.9123166705242705,1.0,0.0,0.076139,0.228939,0.0,1.0,0.0,0.355976,0.793403,0.0,0.380952,0.032695,0.300352,0.2182,0.295905,0.638902,0.380952,0.688935,0.269553,0.328277,0.753316,0.48915,0.195782,0.71662,0.335084,0.535714,0.09706,0.729272,0.0,0.591133,0.666667,0.185547,0.250188,0.0,0.719548,0.0,0.0,1.0,0.136927,1.0,0.009046,1.0,0.652062,0.466448,0.454975,0.670271,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bank,Bank:108:task_7:IG02:2021-03-25 19:00:00,Bank:IG02:2021-03-25 19:00:00,108,task_7,2021_03_25,IG02,servicetest5,27,-0.206449,0,0.037037037037037035,3.332204510175204,0.13726835738967222,0.2287805956494537,0.0,0.0,0.0,4.0,2.0,6.0,0.0,1.0,0.6931471805599453,2.219074782137918,1.7750483131345982,1.0,0.0,0.135254,0.212506,0.0,1.0,0.0,0.346122,0.787143,0.0,0.380952,0.058941,0.314779,0.212848,0.306726,0.889562,0.380952,0.688935,0.381244,0.377127,0.886994,0.16509,0.294784,0.537291,0.443843,0.5,0.076333,0.668571,0.0,0.492611,0.5,0.172219,0.238089,0.0,0.522371,0.0,0.0,1.0,0.139029,1.0,0.009072,0.833333,0.70078,0.401732,0.45499,0.697402,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bank,Bank:108:task_7:IG02:2021-03-25 19:00:00,Bank:IG02:2021-03-25 19:00:00,108,task_7,2021_03_25,IG02,redis02,28,-0.268294,0,0.03571428571428571,3.367295829986474,0.8875241565672991,1.0,0.0,0.0,0.0,9.0,4.0,13.0,0.0,1.0,0.6931471805599453,6.3471811615070255,3.642547059244957,1.0,0.0,0.887262,0.342119,0.257846,0.801042,0.198958,0.380812,1.0,0.0,0.0,0.080476,0.496252,0.394265,0.877324,0.912727,0.0,0.564883,0.587267,0.299435,0.988881,0.997323,0.225722,0.83403,0.514351,0.464286,0.015199,0.549338,0.0,0.394089,0.666667,0.301635,0.1779,0.0,0.92508,0.0,0.0,1.0,0.173035,1.0,0.015568,0.666667,0.847562,0.328675,0.458562,0.84742,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bank,Bank:108:task_7:IG02:2021-03-25 19:00:00,Bank:IG02:2021-03-25 19:00:00,108,task_7,2021_03_25,IG02,apache02,29,-0.331621,0,0.034482758620689655,3.4011973816621555,0.8875241565672991,1.0,0.0,0.0,0.0,10.0,3.0,13.0,0.0,1.0,0.6931471805599453,7.234705318074324,2.7550229026776574,1.0,0.0,0.887262,0.235866,0.215061,0.834722,0.165278,0.290879,1.0,0.0,0.0,0.098463,0.422952,0.308553,1.0,0.920449,0.0,0.499479,0.593277,0.282988,1.0,1.0,0.22958,0.71662,0.487039,0.428571,0.0,0.399117,0.0,0.295567,0.6,0.20646,0.145738,0.0,0.839318,0.0,0.0,1.0,0.054445,1.0,0.033476,0.5,0.957811,0.14354,0.468412,0.859102,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bank,Bank:109:task_4:MG01:2021-03-25 20:25:00,Bank:MG01:2021-03-25 20:25:00,109,task_4,2021_03_25,MG01,ig02,1,0.617206,0,1.0,0.6931471805599453,1.0,1.0,0.0,1.0,0.0,0.0,4.0,4.0,0.0,1.0,0.6931471805599453,0.0,7.328285624387943,1.0,-0.08333333333333333,1.0,0.901132,0.0,1.0,0.0,0.835537,0.800485,0.0,1.0,1.0,0.714103,0.928041,0.0,1.0,1.0,0.69119,1.0,1.0,0.097938,0.924845,1.0,0.799555,1.0,1.0,1.0,0.87513,0.893049,1.0,0.0,1.0,0.479904,0.0,0.852824,0.0,0.0,1.0,0.011481,1.0,0.0,1.0,0.249715,0.877378,0.45,0.245424,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bank,Bank:109:task_4:MG01:2021-03-25 20:25:00,Bank:MG01:2021-03-25 20:25:00,109,task_4,2021_03_25,MG01,mg02,2,0.33191,0,0.5,1.0986122886681096,0.9615118179794141,1.0,0.0,0.6789032886315159,0.0,8.0,9.0,17.0,0.0,1.0,0.6931471805599453,4.275813656177792,4.204238901423235,1.0,-0.08333333333333333,0.961421,0.480874,0.769763,0.328072,0.671928,0.808499,0.782558,0.55254,1.0,0.298859,0.595714,0.827931,0.805412,0.510123,1.0,0.643605,0.59834,0.678023,0.549799,0.941365,0.536414,0.995933,0.678706,0.607143,0.539836,0.928878,0.508655,1.0,0.0,0.736427,0.247724,0.620965,0.843147,0.0,0.0,1.0,0.263333,1.0,0.0,1.0,0.489683,0.983122,0.45,0.744981,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bank,Bank:109:task_4:MG01:2021-03-25 20:25:00,Bank:MG01:2021-03-25 20:25:00,109,task_4,2021_03_25,MG01,ig01,3,0.314684,0,0.3333333333333333,1.3862943611198906,1.0,1.0,0.0,1.0,0.0,1.0,7.0,8.0,0.0,1.0,0.6931471805599453,0.9615118179794141,8.425932236863444,1.0,-0.08333333333333333,1.0,1.0,0.137392,0.825393,0.174607,0.909731,0.868639,0.0,1.0,0.298859,0.736273,1.0,0.181115,0.847659,1.0,0.464013,0.923941,0.808348,0.698771,0.591094,0.723008,0.839897,0.844209,0.607143,0.574533,0.866183,0.957033,1.0,0.0,0.932058,0.347666,0.593708,0.845937,0.0,0.0,1.0,0.086823,1.0,0.0,1.0,0.458636,0.92717,0.45,0.641687,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bank,Bank:109:task_4:MG01:2021-03-25 20:25:00,Bank:MG01:2021-03-25 20:25:00,109,task_4,2021_03_25,MG01,dockera2,4,0.291516,0,0.25,1.6094379124341003,0.6165851772363861,1.0,0.0,0.015043782827026599,0.0,2.0,2.0,4.0,0.0,1.0,0.6931471805599453,0.6268432448895525,0.02882949558361223,1.0,-0.08333333333333333,0.615677,0.003545,0.836051,0.032356,0.967644,0.113131,0.0107,0.0,1.0,0.298859,0.32037,0.26766,0.118075,0.971508,1.0,0.473001,0.724989,0.742616,0.554242,0.742399,0.764873,0.402348,0.713903,0.607143,0.599758,0.886224,0.813707,1.0,0.0,0.027856,0.847362,0.0,0.755452,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.613085,0.578277,0.45,0.629469,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bank,Bank:109:task_4:MG01:2021-03-25 20:25:00,Bank:MG01:2021-03-25 20:25:00,109,task_4,2021_03_25,MG01,tomcat02,5,0.268651,0,0.2,1.791759469228055,1.0,1.0,0.3581984686186195,0.4850674044269168,0.0,3.0,2.0,5.0,0.0,1.0,0.6931471805599453,4.8991034868741545,2.0290592073278226,1.0,-0.08333333333333333,1.0,0.249506,0.0,1.0,0.0,0.842476,0.69067,0.0,1.0,0.298859,0.738444,0.553331,0.922817,0.971508,1.0,0.194722,0.896009,0.762626,0.786124,0.981161,0.7334,0.539719,0.701424,0.607143,0.534128,0.886927,0.808676,1.0,0.0,0.598308,1.0,0.0,0.828779,0.0,0.0,1.0,0.131638,1.0,0.0,1.0,0.503766,0.927116,0.45,0.72075,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bank,Bank:109:task_4:MG01:2021-03-25 20:25:00,Bank:MG01:2021-03-25 20:25:00,109,task_4,2021_03_25,MG01,redis01,6,0.174401,0,0.16666666666666666,1.9459101490553132,0.8596763246846867,1.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,1.0,0.6931471805599453,3.047418984516021,0.0,1.0,0.0,0.859344,0.0,1.0,0.0,1.0,0.042058,0.0,1.0,0.0,0.107657,0.0,0.326118,0.574026,0.0,0.0,0.055157,0.221044,0.027993,0.562224,0.815928,0.0,0.0,0.028071,0.285714,0.013385,0.0,0.0,0.0,0.5,0.032044,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.323743,0.017617,0.0,0.379891,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bank,Bank:109:task_4:MG01:2021-03-25 20:25:00,Bank:MG01:2021-03-25 20:25:00,109,task_4,2021_03_25,MG01,mg01,7,0.152904,1,0.14285714285714285,2.0794415416798357,0.9603790354244065,1.0,0.0,0.6713514049314654,0.0,8.0,10.0,18.0,0.0,1.0,0.6931471805599453,4.109481217156376,4.582977893346138,1.0,-0.08333333333333333,0.960285,0.517037,0.86549,0.208687,0.791313,0.597267,0.857018,0.380849,1.0,0.298859,0.673801,0.768115,0.774081,0.511572,1.0,0.0,0.61724,0.600687,0.550541,0.91787,0.542651,1.0,0.441954,0.607143,0.457903,0.861184,0.992788,1.0,0.0,0.474089,0.189281,0.578982,0.843579,0.0,0.0,1.0,0.698963,1.0,0.994494,1.0,0.880012,0.992458,0.996972,0.982269,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bank,Bank:109:task_4:MG01:2021-03-25 20:25:00,Bank:MG01:2021-03-25 20:25:00,109,task_4,2021_03_25,MG01,tomcat01,8,0.140731,0,0.125,2.1972245773362196,0.9945034868741552,1.0,0.3581984686186195,0.30185030023209136,0.0,3.0,5.0,8.0,0.0,1.0,0.6931471805599453,3.7624118179794133,4.750439527384115,1.0,-0.08333333333333333,0.99449,0.551686,0.331321,0.714377,0.285623,1.0,0.768649,0.0,1.0,0.298859,0.970698,0.819986,0.708705,0.938452,1.0,0.645169,0.723128,0.74936,0.769193,0.759656,0.671893,0.909647,0.785882,0.607143,0.506277,0.875772,0.888457,1.0,0.0,0.640003,0.434779,1.0,0.835937,0.0,0.0,1.0,0.175138,1.0,0.0,1.0,0.611161,1.0,0.45,0.981994,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bank,Bank:109:task_4:MG01:2021-03-25 20:25:00,Bank:MG01:2021-03-25 20:25:00,109,task_4,2021_03_25,MG01,tomcat04,9,0.099169,0,0.1111111111111111,2.302585092994046,0.9732816271991451,1.0,0.3581984686186195,0.16037123573202328,0.0,4.0,5.0,9.0,0.0,1.0,0.6931471805599453,5.308854460957207,3.6300242489170227,1.0,-0.08333333333333333,0.973218,0.416085,0.5252,0.576364,0.423636,0.839716,0.749109,0.0,1.0,0.298859,0.970698,0.711204,1.0,0.712995,1.0,0.419833,0.576496,0.646575,0.653712,1.0,0.575267,0.909647,0.57379,0.607143,0.47332,0.866539,0.954491,1.0,0.0,0.634675,0.429108,0.934122,0.835059,0.0,0.0,1.0,0.057568,1.0,0.0,1.0,0.685331,0.888545,0.45,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bank,Bank:109:task_4:MG01:2021-03-25 20:25:00,Bank:MG01:2021-03-25 20:25:00,109,task_4,2021_03_25,MG01,dockera1,10,0.093385,0,0.1,2.3978952727983707,0.002364014545065374,0.0,0.0,0.015760096967102493,0.0,2.0,2.0,4.0,0.0,1.0,0.6931471805599453,1.1934772833682397,0.4001096518353215,1.0,-0.08333333333333333,0.0,0.0492,0.0,1.0,0.0,0.219802,0.15011,0.0,1.0,0.298859,0.111333,0.099909,0.224809,0.971508,1.0,0.814952,0.505364,0.676984,0.786124,0.331073,0.611237,0.539719,0.654412,0.607143,0.415697,0.873615,0.90388,1.0,0.0,0.045998,0.829561,0.095414,0.832341,0.0,0.0,1.0,0.830992,1.0,0.999727,1.0,0.842503,0.885464,0.99985,0.78345,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bank,Bank:109:task_4:MG01:2021-03-25 20:25:00,Bank:MG01:2021-03-25 20:25:00,109,task_4,2021_03_25,MG01,tomcat03,11,0.080206,0,0.09090909090909091,2.4849066497880004,0.9887254255328074,1.0,0.3581984686186195,0.26332989128977197,0.0,3.0,6.0,9.0,0.0,1.0,0.6931471805599453,4.886179035424407,4.617902051559041,1.0,-0.08333333333333333,0.988699,0.53756,0.509853,0.546155,0.453845,0.874445,0.782926,0.0,1.0,0.298859,1.0,0.791319,0.920383,0.758159,1.0,0.165336,0.624515,0.635298,0.676845,0.983975,0.600454,0.951511,0.512266,0.607143,0.44722,0.867695,0.946224,1.0,0.0,0.478607,0.280545,0.779249,0.730081,0.0,0.0,1.0,0.131668,1.0,0.0,1.0,0.643767,0.927985,0.45,0.967015,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bank,Bank:109:task_4:MG01:2021-03-25 20:25:00,Bank:MG01:2021-03-25 20:25:00,109,task_4,2021_03_25,MG01,mysql02,12,0.042837,0,0.08333333333333333,2.5649493574615367,0.8596763246846867,1.0,0.0,0.0,0.0,4.0,3.0,7.0,0.0,1.0,0.6931471805599453,3.7820624128410456,0.9628674607985975,1.0,0.0,0.859344,0.1184,0.75473,0.345341,0.654659,0.188997,0.834908,0.0,0.142857,0.031331,0.305686,0.348412,0.712406,0.324484,0.142857,1.0,0.311804,0.301991,0.647053,0.881167,0.144817,0.0,0.442685,0.535714,0.229888,1.0,0.0,0.394089,0.75,0.130848,0.255172,0.0,0.645694,0.0,0.0,1.0,0.461041,1.0,0.0,1.0,0.682286,0.66519,0.45,0.797466,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bank,Bank:109:task_4:MG01:2021-03-25 20:25:00,Bank:MG01:2021-03-25 20:25:00,109,task_4,2021_03_25,MG01,dockerb1,13,0.036557,0,0.07692307692307693,2.639057329615259,0.006016162131257928,0.0,0.0,0.04010774754171952,0.0,2.0,2.0,4.0,0.0,1.0,0.6931471805599453,3.1690133015497732,0.12436864300299968,1.0,-0.08333333333333333,0.003661,0.015293,0.0,1.0,0.0,0.101019,0.045123,0.0,1.0,0.298859,0.111333,0.028673,0.59693,0.971508,1.0,0.814952,0.51509,0.681333,0.786124,0.327182,0.614278,0.539719,0.663996,0.607143,0.41956,0.860175,1.0,1.0,0.0,0.007816,0.525882,0.0,0.765296,0.0,0.0,1.0,0.815753,1.0,0.999482,1.0,0.954146,0.821989,0.999715,0.89935,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bank,Bank:109:task_4:MG01:2021-03-25 20:25:00,Bank:MG01:2021-03-25 20:25:00,109,task_4,2021_03_25,MG01,servicetest4,14,0.034381,0,0.07142857142857142,2.70805020110221,0.21821741727009888,0.3636956954501648,0.0,0.0,0.0,3.0,1.0,4.0,0.0,1.0,0.6931471805599453,1.6043263682131852,0.8596763246846867,1.0,0.0,0.216365,0.105711,0.0,1.0,0.0,0.154938,0.807319,0.173374,1.0,0.103601,0.172867,0.135909,0.302198,0.869126,1.0,0.814952,0.315036,0.5491,0.770672,0.0,0.528662,0.29276,0.46237,0.428571,0.29265,1.0,0.0,0.295567,0.0,0.076504,0.381563,0.0,0.617567,0.0,0.0,1.0,0.127026,1.0,0.0,0.666667,0.601044,0.514597,0.45,0.569986,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bank,Bank:109:task_4:MG01:2021-03-25 20:25:00,Bank:MG01:2021-03-25 20:25:00,109,task_4,2021_03_25,MG01,redis02,15,0.011212,0,0.06666666666666667,2.772588722239781,0.8596763246846867,1.0,0.0,0.0,0.0,2.0,2.0,4.0,0.0,1.0,0.6931471805599453,1.179729235249513,1.0529154976418662,1.0,0.0,0.859344,0.129473,0.437459,0.554673,0.445327,0.20962,0.842681,0.097823,0.5,0.123026,0.180041,0.331876,0.222219,0.532245,0.5,0.78152,0.350362,0.384245,0.709084,0.607214,0.312072,0.539719,0.481521,0.392857,0.228643,1.0,0.0,0.295567,0.5,0.137626,0.263118,0.0,0.710098,0.0,0.0,1.0,0.108565,1.0,0.0,0.5,0.617143,0.531487,0.45,0.604069,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
