system,query_id,fold_key,query_index,task_index,telemetry_date,ground_truth,object_id,base_rank,base_score,label,rank_recip,rank_log,anomaly_score,metric_score,log_score,trace_score,change_score,degree_in,degree_out,degree_total,is_isolated,member_count,member_log,incoming_mass,topological_mass,has_earliest,earliest_offset,noise_local_noise,noise_resonance_mass,noise_source_signal,noise_reverb_mass,noise_unexplained_residual,noise_collapse_gain,noise_collapse_recovery_score,noise_exclusive_explanation,noise_temporal_source_score,noise_multi_lead_consistency,noise_hotspot_bias,noise_root_source_score,structure_upstream_context,structure_downstream_context,structure_temporal_lead,structure_mechanism_focus,structure_propagation_signature,structure_source_likelihood,structure_symptom_likelihood,structure_structural_uniqueness,structure_propagation_role_score,structure_hard_negative_resistance,structure_multi_view_consistency,structure_topological_eccentricity,structure_structural_score,delay_source_time_consistency,delay_average_delay_gain,delay_observer_coverage,delay_reverse_penalty,beam_beamformed_explanation,beam_directional_focus,beam_offbeam_penalty,beam_mechanism_coherence,subspace_local_residual_source_energy,subspace_sector_source_ratio,subspace_sector_reverb_ratio,subspace_residual_distinctiveness,subspace_local_common_mode_alignment,subspace_replaceability,subspace_sector_size,mask_gated_reverb_penalty,mask_source_protection,mask_replaceability_penalty,mask_local_hub_pressure,reason_cpu,reason_memory,reason_disk,reason_db,reason_network,reason_process,prefix_tomcat,prefix_mg,prefix_ig,prefix_apache,prefix_mysql,prefix_redis,prefix_servicetest,prefix_node,prefix_adservice,prefix_frontend,prefix_checkoutservice,prefix_shippingservice,prefix_paymentservice,prefix_recommendationservice,prefix_emailservice,prefix_currencyservice,prefix_productcatalogservice,prefix_cartservice
Bank,Bank:2:task_6:Tomcat01:2021-03-06 06:20:00,Bank:Tomcat01:2021-03-06 06:20:00,2,task_6,2021_03_06,Tomcat01,dockerb1,22,-0.054946,0,0.045454545454545456,3.1354942159291497,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6931471805599453,0.0,0.0,1.0,0.06666666666666667,1.0,0.0,0.382504,0.0,1.0,0.144465,0.0,0.0,0.0,0.090944,0.818182,0.14416,0.0,0.0,0.0,0.001157,0.530973,0.027559,0.120692,0.977821,0.152301,0.744161,0.082765,0.0,0.105087,0.0,0.0,0.0,0.0,0.127264,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.051479,0.062981,0.0,0.074074,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bank,Bank:2:task_6:Tomcat01:2021-03-06 06:20:00,Bank:Tomcat01:2021-03-06 06:20:00,2,task_6,2021_03_06,Tomcat01,dockera1,23,-0.072664,0,0.043478260869565216,3.1780538303479458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6931471805599453,0.0,0.0,1.0,0.0,0.0,0.0,0.382504,0.0,1.0,0.0,0.0,0.0,0.0,0.090944,0.636364,0.008503,0.0,0.0,0.0,0.599258,0.0,0.0,0.120692,0.977821,0.003313,0.744161,0.0,0.0,0.073591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bank,Bank:2:task_6:Tomcat01:2021-03-06 06:20:00,Bank:Tomcat01:2021-03-06 06:20:00,2,task_6,2021_03_06,Tomcat01,dockera2,24,-0.072664,0,0.041666666666666664,3.2188758248682006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6931471805599453,0.0,0.0,1.0,0.0,0.0,0.0,0.382504,0.0,1.0,0.0,0.0,0.0,0.0,0.090944,0.636364,0.008503,0.0,0.0,0.0,0.599258,0.0,0.0,0.120692,0.977821,0.003313,0.744161,0.0,0.0,0.073591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bank,Bank:2:task_6:Tomcat01:2021-03-06 06:20:00,Bank:Tomcat01:2021-03-06 06:20:00,2,task_6,2021_03_06,Tomcat01,dockerb2,25,-0.072664,0,0.04,3.258096538021482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6931471805599453,0.0,0.0,1.0,0.0,0.0,0.0,0.382504,0.0,1.0,0.0,0.0,0.0,0.0,0.090944,0.636364,0.008503,0.0,0.0,0.0,0.599258,0.0,0.0,0.120692,0.977821,0.003313,0.744161,0.0,0.0,0.073591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bank,Bank:2:task_6:Tomcat01:2021-03-06 06:20:00,Bank:Tomcat01:2021-03-06 06:20:00,2,task_6,2021_03_06,Tomcat01,servicetest4,26,-0.077521,0,0.038461538461538464,3.295836866004329,0.24887930993922028,0.4147988498987004,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6931471805599453,0.0,0.0,1.0,0.0,0.248879,0.0,0.382504,0.0,1.0,0.057656,0.0,0.0,0.0,0.090944,0.818182,0.028556,0.0,0.0,0.0,0.599258,0.220247,0.07101,0.120692,0.977821,0.065113,0.744161,0.172576,0.0,0.150872,0.0,0.0,0.0,0.0,0.031673,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.057182,0.025136,0.0,0.074074,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bank,Bank:2:task_6:Tomcat01:2021-03-06 06:20:00,Bank:Tomcat01:2021-03-06 06:20:00,2,task_6,2021_03_06,Tomcat01,tomcat02,27,-0.099754,0,0.037037037037037035,3.332204510175204,0.9189913215371245,1.0,0.4166666666666667,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6931471805599453,0.0,0.0,1.0,-0.0175,0.918991,0.0,0.382504,0.0,1.0,0.135102,0.0,0.0,0.0,0.090944,1.0,0.11196,0.0,0.0,0.0,0.119798,0.530973,0.056784,0.120692,0.977821,0.152301,0.744161,0.159878,0.0,0.137472,0.0,0.0,0.0,0.0,0.116954,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.111821,0.058899,0.0,0.148149,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bank,Bank:2:task_6:Tomcat01:2021-03-06 06:20:00,Bank:Tomcat01:2021-03-06 06:20:00,2,task_6,2021_03_06,Tomcat01,servicetest2,28,-0.111163,0,0.03571428571428571,3.367295829986474,0.06784455638851135,0.11307426064751892,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6931471805599453,0.0,0.0,1.0,0.0,0.067845,0.0,0.382504,0.0,1.0,0.036734,0.0,0.0,0.0,0.090944,0.818182,0.000693,0.0,0.0,0.0,0.599258,0.060039,0.01929,0.120692,0.977821,0.02016,0.744161,0.046036,0.0,0.094504,0.0,0.0,0.0,0.0,0.008634,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.058556,0.016014,0.0,0.074074,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bank,Bank:2:task_6:Tomcat01:2021-03-06 06:20:00,Bank:Tomcat01:2021-03-06 06:20:00,2,task_6,2021_03_06,Tomcat01,servicetest9,29,-0.111993,0,0.034482758620689655,3.4011973816621555,0.06334151300487659,0.10556918834146098,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6931471805599453,0.0,0.0,1.0,0.0,0.063342,0.0,0.382504,0.0,1.0,0.036213,0.0,0.0,0.0,0.090944,0.818182,0.0,0.0,0.0,0.0,0.599258,0.056054,0.018008,0.120692,0.977821,0.019042,0.744161,0.042957,0.0,0.093113,0.0,0.0,0.0,0.0,0.008061,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.05859,0.015787,0.0,0.074074,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bank,Bank:3:task_1:Tomcat02:2021-03-04 19:22:00,Bank:Tomcat02:2021-03-04 19:22:00,3,task_1,2021_03_04,Tomcat02,mg02,1,0.739065,0,1.0,0.6931471805599453,1.0,1.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,1.0,0.6931471805599453,0.0,5.505331124204156,1.0,0.0,1.0,1.0,0.171866,0.561175,0.438825,1.0,0.982165,0.614952,1.0,1.0,0.483472,1.0,0.0,0.786476,1.0,0.551827,0.903518,1.0,0.0,0.897846,1.0,0.225142,0.824399,1.0,1.0,1.0,0.5,0.788177,0.5,1.0,0.171755,0.0,0.908664,0.0,0.0,1.0,0.043883,1.0,0.038818,1.0,0.260534,0.925302,0.837647,0.293044,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bank,Bank:3:task_1:Tomcat02:2021-03-04 19:22:00,Bank:Tomcat02:2021-03-04 19:22:00,3,task_1,2021_03_04,Tomcat02,mysql01,2,0.424308,0,0.5,1.0986122886681096,1.0,1.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,1.0,0.6931471805599453,0.29560620543425453,1.778642925901007,1.0,0.0,1.0,0.323076,0.0,1.0,0.0,0.862487,0.748812,0.0,1.0,0.0,0.340577,0.520124,0.053695,0.889321,1.0,0.483978,1.0,0.914593,0.34787,0.812077,0.955495,0.151033,0.850584,0.678571,0.732924,1.0,0.5,1.0,0.5,0.672389,0.533181,0.0,0.834198,0.0,0.0,1.0,0.107729,1.0,0.04101,1.0,0.302223,0.946426,0.839789,0.384477,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bank,Bank:3:task_1:Tomcat02:2021-03-04 19:22:00,Bank:Tomcat02:2021-03-04 19:22:00,3,task_1,2021_03_04,Tomcat02,tomcat04,3,0.404988,0,0.3333333333333333,1.3862943611198906,1.0,1.0,0.0,0.0,0.0,9.0,0.0,9.0,0.0,1.0,0.6931471805599453,4.521458170734134,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.115176,0.0,1.0,1.0,0.0,0.0,0.387944,0.821287,0.0,1.0,0.381297,0.555556,0.567775,0.41499,0.991896,0.264709,0.0,0.490353,0.285714,0.381267,0.0,0.5,0.0,0.5,0.100604,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.306499,0.045595,0.0,0.368601,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bank,Bank:3:task_1:Tomcat02:2021-03-04 19:22:00,Bank:Tomcat02:2021-03-04 19:22:00,3,task_1,2021_03_04,Tomcat02,redis02,4,0.285273,0,0.25,1.6094379124341003,1.0,1.0,0.0,0.0,0.0,1.0,8.0,9.0,0.0,1.0,0.6931471805599453,1.0,3.5214581707341335,1.0,0.0,1.0,0.639645,0.516911,0.308128,0.691872,0.657635,1.0,0.0,1.0,0.0,0.443961,0.736935,0.181642,0.440182,1.0,0.439369,0.796011,0.755078,0.608406,0.7381,0.486093,0.0,0.685024,0.571429,0.432697,1.0,0.5,0.788177,0.5,0.512788,0.107551,0.0,0.53037,0.0,0.0,1.0,0.104439,1.0,0.001499,1.0,0.509589,0.808413,0.801171,0.63572,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bank,Bank:3:task_1:Tomcat02:2021-03-04 19:22:00,Bank:Tomcat02:2021-03-04 19:22:00,3,task_1,2021_03_04,Tomcat02,mysql02,5,0.268492,0,0.2,1.791759469228055,1.0,1.0,0.0,0.0,0.0,2.0,9.0,11.0,0.0,1.0,0.6931471805599453,1.778642925901007,4.5214581707341335,1.0,0.0,1.0,0.821287,0.611195,0.351669,0.648331,0.806502,1.0,0.941068,1.0,0.0,0.47224,0.883296,0.323076,0.502384,1.0,1.0,0.818676,0.89785,0.636844,0.548316,0.514436,1.0,1.0,0.607143,0.489622,1.0,0.5,0.8867,0.5,0.563097,0.117976,1.0,0.6967,0.0,0.0,1.0,0.450822,1.0,0.006694,1.0,0.580942,1.0,0.806248,0.971224,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bank,Bank:3:task_1:Tomcat02:2021-03-04 19:22:00,Bank:Tomcat02:2021-03-04 19:22:00,3,task_1,2021_03_04,Tomcat02,apache02,6,0.257161,0,0.16666666666666666,1.9459101490553132,1.0,1.0,0.0,0.0,0.0,7.0,1.0,8.0,0.0,1.0,0.6931471805599453,5.505331124204156,0.29560620543425453,1.0,0.0,1.0,0.053695,0.435675,0.655142,0.344858,0.315168,0.699879,0.0,1.0,0.0,0.021931,0.331023,1.0,0.295606,1.0,0.727525,0.704062,0.832839,0.48021,1.0,0.410008,0.0,0.773333,0.75,0.615683,1.0,0.5,0.295567,0.5,0.226969,0.213533,0.0,0.459189,0.0,0.0,1.0,0.078784,1.0,0.028398,0.666667,0.788898,0.534932,0.827462,0.792676,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bank,Bank:3:task_1:Tomcat02:2021-03-04 19:22:00,Bank:Tomcat02:2021-03-04 19:22:00,3,task_1,2021_03_04,Tomcat02,redis01,7,0.213752,0,0.14285714285714285,2.0794415416798357,0.778642925901007,1.0,0.0,0.0,0.0,2.0,1.0,3.0,0.0,1.0,0.6931471805599453,1.2956062054342545,1.0,1.0,0.0,0.778643,0.181642,0.0,1.0,0.0,0.712661,0.713389,0.0,1.0,0.0,0.183771,0.389747,0.235337,1.0,1.0,0.132114,1.0,0.795484,0.923694,0.149047,0.741184,0.293956,0.629125,0.642857,0.197456,1.0,0.5,0.985222,0.5,0.558508,1.0,0.0,0.781627,0.0,0.0,1.0,0.167478,1.0,0.070729,1.0,0.518012,0.90161,0.868837,0.703943,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bank,Bank:3:task_1:Tomcat02:2021-03-04 19:22:00,Bank:Tomcat02:2021-03-04 19:22:00,3,task_1,2021_03_04,Tomcat02,ig02,8,0.211109,0,0.125,2.1972245773362196,1.0,1.0,0.0,0.0,0.0,6.0,2.0,8.0,0.0,1.0,0.6931471805599453,4.505331124204156,1.2956062054342545,1.0,0.0,1.0,0.235337,0.409275,0.677571,0.322429,0.475886,0.797503,0.0,1.0,0.0,0.191397,0.447458,0.818358,0.647803,1.0,0.58556,0.852031,0.874703,0.680756,0.981823,0.575596,0.541923,0.807022,0.785714,0.513656,1.0,0.5,0.394089,0.5,0.390451,0.1983,0.0,0.731705,0.0,0.0,1.0,0.226369,1.0,0.056292,0.833333,0.757429,0.67,0.854726,0.860587,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bank,Bank:3:task_1:Tomcat02:2021-03-04 19:22:00,Bank:Tomcat02:2021-03-04 19:22:00,3,task_1,2021_03_04,Tomcat02,apache01,9,0.206384,0,0.1111111111111111,2.302585092994046,1.0,1.0,0.0,0.0,0.0,4.0,3.0,7.0,0.0,1.0,0.6931471805599453,2.5053311242041563,3.0,1.0,0.0,1.0,0.544926,0.352456,0.724831,0.275169,0.598248,0.968606,0.0,1.0,0.0,0.457615,0.591892,0.455074,1.0,1.0,0.644254,1.0,0.970527,0.872824,0.264868,0.741184,0.722798,0.948298,0.857143,0.403519,1.0,0.5,0.394089,0.5,0.674365,0.234267,0.0,0.920542,0.0,0.0,1.0,0.305607,1.0,0.03242,1.0,0.701005,0.742837,0.831393,0.862319,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bank,Bank:3:task_1:Tomcat02:2021-03-04 19:22:00,Bank:Tomcat02:2021-03-04 19:22:00,3,task_1,2021_03_04,Tomcat02,servicetest11,10,0.18481,0,0.1,2.3978952727983707,0.5398331329107426,0.8997218881845711,0.0,0.0,0.0,3.0,6.0,9.0,0.0,1.0,0.6931471805599453,2.2441844791169765,2.737440558706415,1.0,0.0,0.539833,0.497234,0.463378,0.591605,0.408395,0.481155,1.0,0.0,1.0,0.0,0.443297,0.501634,0.407638,0.45624,1.0,0.59427,0.753636,0.757181,0.634893,0.629927,0.480876,0.0,0.740682,0.5,0.41133,1.0,0.5,0.591133,0.5,0.48653,0.169336,0.0,0.991068,0.0,0.0,1.0,0.053415,1.0,0.118793,1.0,0.73882,0.670836,0.915816,0.795612,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bank,Bank:3:task_1:Tomcat02:2021-03-04 19:22:00,Bank:Tomcat02:2021-03-04 19:22:00,3,task_1,2021_03_04,Tomcat02,ig01,11,0.15925,0,0.09090909090909091,2.4849066497880004,1.0,1.0,0.0,0.0,0.0,5.0,3.0,8.0,0.0,1.0,0.6931471805599453,3.5053311242041563,2.2956062054342548,1.0,0.0,1.0,0.416979,0.400392,0.685047,0.314953,0.636561,0.847205,0.0,1.0,0.0,0.324968,0.568813,0.636716,0.765202,1.0,0.135563,0.901354,0.805118,0.741952,0.870557,0.630792,0.722798,0.573021,0.821429,0.368434,1.0,0.5,0.492611,0.5,0.553933,0.193222,0.0,0.832092,0.0,0.0,1.0,0.059597,1.0,0.059747,1.0,0.726309,0.708259,0.858103,0.849772,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bank,Bank:3:task_1:Tomcat02:2021-03-04 19:22:00,Bank:Tomcat02:2021-03-04 19:22:00,3,task_1,2021_03_04,Tomcat02,tomcat03,12,0.138449,0,0.08333333333333333,2.5649493574615367,1.0,1.0,0.0,0.0,0.0,3.0,4.0,7.0,0.0,1.0,0.6931471805599453,1.505331124204156,4.0,1.0,0.0,1.0,0.726568,0.326603,0.718623,0.281377,0.758536,0.975914,0.0,1.0,0.0,0.536923,0.716773,0.273432,1.0,1.0,0.0,1.0,0.835484,0.864345,0.0,0.741184,0.841219,0.544968,0.892857,0.202452,1.0,0.5,0.492611,0.5,0.837847,0.221467,0.0,0.947207,0.0,0.0,1.0,0.01191,1.0,0.04449,1.0,0.666369,0.741863,0.843191,0.798764,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bank,Bank:3:task_1:Tomcat02:2021-03-04 19:22:00,Bank:Tomcat02:2021-03-04 19:22:00,3,task_1,2021_03_04,Tomcat02,servicetest1,13,0.137067,0,0.07692307692307693,2.639057329615259,0.2441844791169763,0.4069741318616272,0.0,0.0,0.0,2.0,7.0,9.0,0.0,1.0,0.6931471805599453,2.0,3.2772736916171574,1.0,0.0,0.244184,0.595291,0.0,1.0,0.0,0.534842,1.0,0.0,1.0,0.0,0.483472,0.412895,0.363284,0.468182,1.0,0.59427,0.569194,0.711487,0.633502,0.584078,0.437251,0.0,0.606735,0.535714,0.351206,1.0,0.5,0.689655,0.5,0.563143,0.171298,0.0,1.0,0.0,0.0,1.0,0.362596,1.0,0.129463,1.0,0.636938,0.813288,0.926245,0.775812,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bank,Bank:3:task_1:Tomcat02:2021-03-04 19:22:00,Bank:Tomcat02:2021-03-04 19:22:00,3,task_1,2021_03_04,Tomcat02,servicetest3,14,0.131642,0,0.07142857142857142,2.70805020110221,0.29560620543425453,0.4926770090570909,0.0,0.0,0.0,3.0,2.0,5.0,0.0,1.0,0.6931471805599453,3.0,1.778642925901007,1.0,0.0,0.295606,0.323076,0.0,1.0,0.0,0.405667,0.874039,0.941068,1.0,0.0,0.340577,0.288109,0.544926,0.889321,1.0,0.59427,0.788615,0.849483,0.841051,0.66779,0.646295,0.541923,0.766051,0.714286,0.358765,1.0,0.5,0.295567,0.5,0.457337,0.339163,0.0,0.874474,0.0,0.0,1.0,0.229133,1.0,0.03813,1.0,0.797203,0.617051,0.836975,0.878024,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bank,Bank:3:task_1:Tomcat02:2021-03-04 19:22:00,Bank:Tomcat02:2021-03-04 19:22:00,3,task_1,2021_03_04,Tomcat02,servicetest10,15,0.108197,0,0.06666666666666667,2.772588722239781,0.22646774509110967,0.37744624181851616,0.0,0.0,0.0,1.0,6.0,7.0,0.0,1.0,0.6931471805599453,1.0,5.278863379113046,1.0,0.0,0.226468,0.958864,0.0,1.0,0.0,0.878474,0.98144,0.0,1.0,0.0,0.530964,0.678374,0.181642,0.879811,1.0,0.59427,0.688567,0.888317,0.776058,0.47979,0.616859,0.955397,0.693431,0.964286,0.369956,1.0,0.5,0.689655,0.5,0.595942,0.13641,0.0,0.667844,0.0,0.0,1.0,0.002179,1.0,0.101973,1.0,0.582695,0.83835,0.899376,0.728411,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bank,Bank:3:task_1:Tomcat02:2021-03-04 19:22:00,Bank:Tomcat02:2021-03-04 19:22:00,3,task_1,2021_03_04,Tomcat02,servicetest5,16,0.078332,0,0.0625,2.833213344056216,0.2788633791130463,0.4647722985217439,0.0,0.0,0.0,2.0,5.0,7.0,0.0,1.0,0.6931471805599453,1.2264677450911097,5.0,1.0,0.0,0.278863,0.908211,0.0,1.0,0.0,0.839472,0.980463,0.0,1.0,0.0,0.587482,0.646021,0.222778,1.0,1.0,0.59427,0.776988,0.911359,0.855867,0.204344,0.683224,0.913362,0.757622,0.928571,0.319935,1.0,0.5,0.591133,0.5,0.58134,0.136353,0.0,0.568998,0.0,0.0,1.0,0.006165,1.0,0.006918,1.0,0.604634,0.798136,0.806467,0.779187,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bank,Bank:3:task_1:Tomcat02:2021-03-04 19:22:00,Bank:Tomcat02:2021-03-04 19:22:00,3,task_1,2021_03_04,Tomcat02,servicetest2,17,0.052701,0,0.058823529411764705,2.8903717578961645,0.27479556306395453,0.4579926051065909,0.0,0.0,0.0,4.0,5.0,9.0,0.0,1.0,0.6931471805599453,2.784017612027719,2.46264499564246,1.0,0.0,0.274796,0.44732,0.0,1.0,0.0,0.407615,1.0,0.0,1.0,0.0,0.48691,0.31034,0.505695,0.492529,1.0,0.59427,0.5919,0.699685,0.664908,0.75006,0.451941,0.0,0.623213,0.464286,0.34793,1.0,0.5,0.492611,0.5,0.405727,0.16659,0.0,0.978209,0.0,0.0,1.0,0.016582,1.0,0.003075,0.833333,0.765852,0.604381,0.802711,0.839556,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bank,Bank:3:task_1:Tomcat02:2021-03-04 19:22:00,Bank:Tomcat02:2021-03-04 19:22:00,3,task_1,2021_03_04,Tomcat02,servicetest9,18,-0.061442,0,0.05555555555555555,2.9444389791664403,0.3727587240244486,0.6212645400407477,0.0,0.0,0.0,8.0,1.0,9.0,0.0,1.0,0.6931471805599453,4.148699446709686,1.0,1.0,0.0,0.372759,0.181642,0.0,1.0,0.0,0.193872,1.0,0.0,1.0,0.0,0.183771,0.162432,0.753579,1.0,1.0,0.59427,0.842194,0.761648,1.0,0.950449,0.700171,0.293956,0.804832,0.321429,0.252256,1.0,0.5,0.098522,0.5,0.127416,0.100686,0.0,0.459189,0.0,0.0,1.0,0.169001,1.0,0.006003,0.166667,0.974518,0.462689,0.805573,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bank,Bank:3:task_1:Tomcat02:2021-03-04 19:22:00,Bank:Tomcat02:2021-03-04 19:22:00,3,task_1,2021_03_04,Tomcat02,servicetest8,19,-0.068849,0,0.05263157894736842,2.995732273553991,0.3414465085483912,0.5690775142473187,0.0,0.0,0.0,7.0,2.0,9.0,0.0,1.0,0.6931471805599453,3.8072529381612945,1.3727587240244485,1.0,0.0,0.341447,0.249351,0.0,1.0,0.0,0.243131,1.0,0.0,1.0,0.0,0.340577,0.190941,0.691557,0.686379,1.0,0.59427,0.709984,0.715531,0.805391,0.929121,0.552604,0.541923,0.70899,0.357143,0.286252,1.0,0.5,0.197044,0.5,0.197706,0.141876,0.0,0.840083,0.0,0.0,1.0,0.095462,1.0,0.003194,0.333333,0.919531,0.485548,0.802827,0.946973,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
